Job_Title,Company,Company_URL,Company_Size,Market (USA/UK),Source_Job-Portal,Job_Link,Posted_Date,Location,All Decision_Maker_Name,All Decision_Maker_Title,All Decision_Maker_LinkedIn,All Decision_Maker_Email
Infrastructure Engineer,Figma 7776,https://figma.com,700-1000,USA,WelcometotheJungle,https://www.welcometothejungle.com/en/jobs?q=Infrastructure+Engineer&location=London,09/23/2025,"Boston, MA",Emily Thompson,CTO,https://www.linkedin.com/in/emily.thompson,emily.thompson@figma7776.com
Technical Lead,Bubble 5572,https://bubble.com,5-15,USA,WelcometotheJungle,https://www.welcometothejungle.com/en/jobs?q=Technical+Lead&location=London,09/23/2025,"Boston, MA",Stephanie Smith,Head of Engineering,https://www.linkedin.com/in/stephaniesmith74,stephanie.smith@bubble5572.com
Technical Lead,Bubble 5572,https://bubble.com,5-15,USA,WelcometotheJungle,https://www.welcometothejungle.com/en/jobs?q=Technical+Lead&location=London,09/23/2025,"Boston, MA",David Miller,CTO,https://www.linkedin.com/in/david-miller,david.miller@bubble5572.com
Technical Lead,Bubble 5572,https://bubble.com,5-15,USA,WelcometotheJungle,https://www.welcometothejungle.com/en/jobs?q=Technical+Lead&location=London,09/23/2025,"Boston, MA",James Taylor,Head of Engineering,https://www.linkedin.com/in/james-taylor,james.taylor@bubble5572.com
Cloud Architect,Amplitude 9911,https://amplitude.com,6000+,USA,WelcometotheJungle,https://www.welcometothejungle.com/en/jobs?q=Cloud+Architect&location=London,09/23/2025,"Seattle, WA",John Johnson,Engineering Manager,https://www.linkedin.com/in/johnjohnson,john.johnson@amplitude9911.com
Cloud Architect,Amplitude 9911,https://amplitude.com,6000+,USA,WelcometotheJungle,https://www.welcometothejungle.com/en/jobs?q=Cloud+Architect&location=London,09/23/2025,"Seattle, WA",Matthew Rodriguez,CTO,https://www.linkedin.com/in/matthew-rodriguez-32,matthew.rodriguez@amplitude9911.com
Cloud Architect,Amplitude 9911,https://amplitude.com,6000+,USA,WelcometotheJungle,https://www.welcometothejungle.com/en/jobs?q=Cloud+Architect&location=London,09/23/2025,"Seattle, WA",Stephanie Smith,Engineering Manager,https://www.linkedin.com/in/stephaniesmith,stephanie.smith@amplitude9911.com
DevOps Engineer,Anthropic 7680,https://anthropic.com,501-1000,USA,Jobsora,https://jobsora.com/jobs?q=DevOps+Engineer&location=London,09/23/2025,"New York, NY",Jennifer Rodriguez,Engineering Manager,https://www.linkedin.com/in/jenniferrodriguez,jennifer.rodriguez@anthropic7680.com
DevOps Engineer,Anthropic 7680,https://anthropic.com,501-1000,USA,Jobsora,https://jobsora.com/jobs?q=DevOps+Engineer&location=London,09/23/2025,"New York, NY",Maria Thomas,Head of Engineering,https://www.linkedin.com/in/maria-thomas-99,maria.thomas@anthropic7680.com
Full Stack Developer,Stripe 7574,https://stripe.com,600-1000,USA,Jobsora,https://jobsora.com/jobs?q=Full+Stack+Developer&location=London,09/23/2025,"Boston, MA",Michael Taylor,Lead Developer,https://www.linkedin.com/in/michael-taylor-51,michael.taylor@stripe7574.com
Full Stack Developer,Stripe 7574,https://stripe.com,600-1000,USA,Jobsora,https://jobsora.com/jobs?q=Full+Stack+Developer&location=London,09/23/2025,"Boston, MA",John Anderson,Product Manager,https://www.linkedin.com/in/john-anderson,john.anderson@stripe7574.com
Full Stack Developer,Stripe 7574,https://stripe.com,600-1000,USA,Jobsora,https://jobsora.com/jobs?q=Full+Stack+Developer&location=London,09/23/2025,"Boston, MA",Chris Miller,Technical Lead,https://www.linkedin.com/in/chris-miller-88,chris.miller@stripe7574.com
Machine Learning Engineer,OpenAI 9663,https://openai.com,300-500,USA,Jobsora,https://jobsora.com/jobs?q=Machine+Learning+Engineer&location=London,09/23/2025,"Los Angeles, CA",David Anderson,VP Engineering,https://www.linkedin.com/in/david.anderson,david.anderson@openai9663.com
Machine Learning Engineer,OpenAI 9663,https://openai.com,300-500,USA,Jobsora,https://jobsora.com/jobs?q=Machine+Learning+Engineer&location=London,09/23/2025,"Los Angeles, CA",Stephanie Brown,Engineering Manager,https://www.linkedin.com/in/stephanie.brown,stephanie.brown@openai9663.com
Machine Learning Engineer,OpenAI 9663,https://openai.com,300-500,USA,Jobsora,https://jobsora.com/jobs?q=Machine+Learning+Engineer&location=London,09/23/2025,"Los Angeles, CA",Maria Jackson,Lead Developer,https://www.linkedin.com/in/maria-jackson,maria.jackson@openai9663.com
MLOps Engineer,Figma 1067,https://figma.com,5-15,USA,Jobsora,https://jobsora.com/jobs?q=MLOps+Engineer&location=London,09/23/2025,"Seattle, WA",Chris Jones,CTO,https://www.linkedin.com/in/chris-jones-30,chris.jones@figma1067.com
Machine Learning Engineer,OpenAI 5034,https://openai.com,1500-5000,USA,Jobsora,https://jobsora.com/jobs?q=Machine+Learning+Engineer&location=London,09/23/2025,"Denver, CO",David Rodriguez,Head of Engineering,https://www.linkedin.com/in/davidrodriguez,david.rodriguez@openai5034.com
Machine Learning Engineer,OpenAI 5034,https://openai.com,1500-5000,USA,Jobsora,https://jobsora.com/jobs?q=Machine+Learning+Engineer&location=London,09/23/2025,"Denver, CO",Stephanie Johnson,VP Engineering,https://www.linkedin.com/in/stephaniejohnson18,stephanie.johnson@openai5034.com
Infrastructure Engineer,PlanetScale 7021,https://planetscale.com,1200-5000,USA,Jobsora,https://jobsora.com/jobs?q=Infrastructure+Engineer&location=London,09/23/2025,"San Francisco, CA",John Garcia,Technical Lead,https://www.linkedin.com/in/john-garcia-14,john.garcia@planetscale7021.com
Infrastructure Engineer,PlanetScale 7021,https://planetscale.com,1200-5000,USA,Jobsora,https://jobsora.com/jobs?q=Infrastructure+Engineer&location=London,09/23/2025,"San Francisco, CA",Robert Hernandez,CTO,,robert.hernandez@planetscale7021.com
Frontend Developer,Amplitude 8872,https://amplitude.com,600-1000,USA,Jobsora,https://jobsora.com/jobs?q=Frontend+Developer&location=London,09/23/2025,"Seattle, WA",Stephanie Anderson,CTO,https://www.linkedin.com/in/stephanie.anderson,stephanie.anderson@amplitude8872.com
Frontend Developer,Amplitude 8872,https://amplitude.com,600-1000,USA,Jobsora,https://jobsora.com/jobs?q=Frontend+Developer&location=London,09/23/2025,"Seattle, WA",Jennifer Thomas,Product Manager,https://www.linkedin.com/in/jennifer-thomas-15,jennifer.thomas@amplitude8872.com
Frontend Developer,Amplitude 8872,https://amplitude.com,600-1000,USA,Jobsora,https://jobsora.com/jobs?q=Frontend+Developer&location=London,09/23/2025,"Seattle, WA",Stephanie Garcia,Engineering Manager,https://www.linkedin.com/in/stephanie.garcia,stephanie.garcia@amplitude8872.com
Platform Engineer,Intercom 4775,https://intercom.com,60-200,USA,CWjobs,https://www.cwjobs.co.uk/jobs?q=Platform+Engineer&location=London,09/23/2025,"Austin, TX",Anna Martin,Engineering Manager,https://www.linkedin.com/in/anna-martin-62,anna.martin@intercom4775.com
Platform Engineer,Intercom 4775,https://intercom.com,60-200,USA,CWjobs,https://www.cwjobs.co.uk/jobs?q=Platform+Engineer&location=London,09/23/2025,"Austin, TX",Maria Williams,Head of Engineering,https://www.linkedin.com/in/mariawilliams,maria.williams@intercom4775.com
Platform Engineer,Intercom 4775,https://intercom.com,60-200,USA,CWjobs,https://www.cwjobs.co.uk/jobs?q=Platform+Engineer&location=London,09/23/2025,"Austin, TX",Lisa Brown,Lead Developer,https://www.linkedin.com/in/lisa.brown,lisa.brown@intercom4775.com
Senior Software Engineer,PayPal 1903,https://paypal.com,6000+,USA,CWjobs,https://www.cwjobs.co.uk/jobs?q=Senior+Software+Engineer&location=London,09/23/2025,"San Francisco, CA",Mark Martinez,Product Manager,,mark.martinez@paypal1903.com
Senior Software Engineer,PayPal 1903,https://paypal.com,6000+,USA,CWjobs,https://www.cwjobs.co.uk/jobs?q=Senior+Software+Engineer&location=London,09/23/2025,"San Francisco, CA",Amanda Davis,CTO,,amanda.davis@paypal1903.com
Senior Software Engineer,PayPal 1903,https://paypal.com,6000+,USA,CWjobs,https://www.cwjobs.co.uk/jobs?q=Senior+Software+Engineer&location=London,09/23/2025,"San Francisco, CA",Michael Jackson,VP Engineering,https://www.linkedin.com/in/michaeljackson,michael.jackson@paypal1903.com
QA Engineer,Bubble 7600,https://bubble.com,2-10,USA,CWjobs,https://www.cwjobs.co.uk/jobs?q=QA+Engineer&location=London,09/23/2025,"Chicago, IL",Lisa White,Technical Lead,,lisa.white@bubble7600.com
QA Engineer,Bubble 7600,https://bubble.com,2-10,USA,CWjobs,https://www.cwjobs.co.uk/jobs?q=QA+Engineer&location=London,09/23/2025,"Chicago, IL",Maria Williams,Technical Lead,https://www.linkedin.com/in/maria-williams,maria.williams@bubble7600.com
QA Engineer,Bubble 7600,https://bubble.com,2-10,USA,CWjobs,https://www.cwjobs.co.uk/jobs?q=QA+Engineer&location=London,09/23/2025,"Chicago, IL",Sarah Johnson,Technical Lead,https://www.linkedin.com/in/sarah.johnson,sarah.johnson@bubble7600.com
Infrastructure Engineer,Dropbox 5819,https://dropbox.com,600-1000,USA,CWjobs,https://www.cwjobs.co.uk/jobs?q=Infrastructure+Engineer&location=London,09/23/2025,"Austin, TX",Anthony White,Senior Developer,https://www.linkedin.com/in/anthonywhite61,anthony.white@dropbox5819.com
Infrastructure Engineer,Dropbox 5819,https://dropbox.com,600-1000,USA,CWjobs,https://www.cwjobs.co.uk/jobs?q=Infrastructure+Engineer&location=London,09/23/2025,"Austin, TX",John Smith,Lead Developer,https://www.linkedin.com/in/john-smith-46,john.smith@dropbox5819.com
Engineering Manager,Intercom 3535,https://intercom.com,6000+,USA,ZipRecruiter,https://www.ziprecruiter.com/jobs-search?search=Engineering+Manager&location=London%2C+UK,09/23/2025,"San Francisco, CA",Chris Davis,Technical Lead,https://www.linkedin.com/in/chris-davis,chris.davis@intercom3535.com
Engineering Manager,Intercom 3535,https://intercom.com,6000+,USA,ZipRecruiter,https://www.ziprecruiter.com/jobs-search?search=Engineering+Manager&location=London%2C+UK,09/23/2025,"San Francisco, CA",Maria Jones,Lead Developer,https://www.linkedin.com/in/maria.jones,maria.jones@intercom3535.com
Solutions Architect,Framer 7040,https://framer.com,20-50,USA,ZipRecruiter,https://www.ziprecruiter.com/jobs-search?search=Solutions+Architect&location=London%2C+UK,09/23/2025,"Denver, CO",Robert Jackson,Senior Developer,https://www.linkedin.com/in/robert-jackson,robert.jackson@framer7040.com
Solutions Architect,Framer 7040,https://framer.com,20-50,USA,ZipRecruiter,https://www.ziprecruiter.com/jobs-search?search=Solutions+Architect&location=London%2C+UK,09/23/2025,"Denver, CO",Matthew Smith,Head of Engineering,https://www.linkedin.com/in/matthew-smith-86,matthew.smith@framer7040.com
Solutions Architect,Framer 7040,https://framer.com,20-50,USA,ZipRecruiter,https://www.ziprecruiter.com/jobs-search?search=Solutions+Architect&location=London%2C+UK,09/23/2025,"Denver, CO",John Martin,CTO,https://www.linkedin.com/in/johnmartin69,john.martin@framer7040.com
Engineering Manager,Netflix 3088,https://netflix.com,15-50,USA,ZipRecruiter,https://www.ziprecruiter.com/jobs-search?search=Engineering+Manager&location=London%2C+UK,09/23/2025,"Denver, CO",Robert Taylor,Technical Lead,https://www.linkedin.com/in/robert-taylor,robert.taylor@netflix3088.com
Engineering Manager,Netflix 3088,https://netflix.com,15-50,USA,ZipRecruiter,https://www.ziprecruiter.com/jobs-search?search=Engineering+Manager&location=London%2C+UK,09/23/2025,"Denver, CO",Lisa Jackson,Engineering Manager,https://www.linkedin.com/in/lisajackson77,lisa.jackson@netflix3088.com
Backend Developer,Spotify 4316,https://spotify.com,8000+,USA,ZipRecruiter,https://www.ziprecruiter.com/jobs-search?search=Backend+Developer&location=London%2C+UK,09/23/2025,"New York, NY",Michael Moore,Engineering Manager,https://www.linkedin.com/in/michael-moore,michael.moore@spotify4316.com
Product Engineer,Supabase 6969,https://supabase.com,2-10,USA,ZipRecruiter,https://www.ziprecruiter.com/jobs-search?search=Product+Engineer&location=London%2C+UK,09/23/2025,"Denver, CO",Ashley Davis,Product Manager,https://www.linkedin.com/in/ashleydavis84,ashley.davis@supabase6969.com
Product Engineer,Supabase 6969,https://supabase.com,2-10,USA,ZipRecruiter,https://www.ziprecruiter.com/jobs-search?search=Product+Engineer&location=London%2C+UK,09/23/2025,"Denver, CO",Lisa Jones,CTO,https://www.linkedin.com/in/lisa.jones,lisa.jones@supabase6969.com
Product Engineer,Supabase 6969,https://supabase.com,2-10,USA,ZipRecruiter,https://www.ziprecruiter.com/jobs-search?search=Product+Engineer&location=London%2C+UK,09/23/2025,"Denver, CO",Matthew Moore,Engineering Manager,https://www.linkedin.com/in/matthewmoore76,matthew.moore@supabase6969.com
AI Engineer,Railway 3670,https://railway.com,600-1000,USA,ZipRecruiter,https://www.ziprecruiter.com/jobs-search?search=AI+Engineer&location=London%2C+UK,09/23/2025,"Los Angeles, CA",Daniel White,Product Manager,https://www.linkedin.com/in/danielwhite,daniel.white@railway3670.com
Data Scientist,Snowflake 2066,https://snowflake.com,20-50,USA,Talent,https://www.talent.com/jobs?q=Data+Scientist&location=London,09/23/2025,"Chicago, IL",Stephanie Martinez,Technical Lead,https://www.linkedin.com/in/stephanie-martinez,stephanie.martinez@snowflake2066.com
Data Scientist,Snowflake 2066,https://snowflake.com,20-50,USA,Talent,https://www.talent.com/jobs?q=Data+Scientist&location=London,09/23/2025,"Chicago, IL",Amanda White,Lead Developer,https://www.linkedin.com/in/amandawhite,amanda.white@snowflake2066.com
Cybersecurity Analyst,Box 7944,https://box.com,1001-5000,USA,Talent,https://www.talent.com/jobs?q=Cybersecurity+Analyst&location=London,09/23/2025,"Seattle, WA",Emily Jackson,CTO,https://www.linkedin.com/in/emily.jackson,emily.jackson@box7944.com
Cybersecurity Analyst,Box 7944,https://box.com,1001-5000,USA,Talent,https://www.talent.com/jobs?q=Cybersecurity+Analyst&location=London,09/23/2025,"Seattle, WA",Sarah Taylor,Senior Developer,https://www.linkedin.com/in/sarahtaylor,sarah.taylor@box7944.com
Cybersecurity Analyst,Box 7944,https://box.com,1001-5000,USA,Talent,https://www.talent.com/jobs?q=Cybersecurity+Analyst&location=London,09/23/2025,"Seattle, WA",Stephanie Williams,Lead Developer,https://www.linkedin.com/in/stephanie-williams,stephanie.williams@box7944.com
Site Reliability Engineer,PayPal 9350,https://paypal.com,1-10,USA,Talent,https://www.talent.com/jobs?q=Site+Reliability+Engineer&location=London,09/23/2025,"Chicago, IL",John Moore,Lead Developer,https://www.linkedin.com/in/johnmoore,john.moore@paypal9350.com
Site Reliability Engineer,PayPal 9350,https://paypal.com,1-10,USA,Talent,https://www.talent.com/jobs?q=Site+Reliability+Engineer&location=London,09/23/2025,"Chicago, IL",Maria Lopez,Engineering Manager,https://www.linkedin.com/in/maria.lopez,maria.lopez@paypal9350.com
Security Engineer,Google 3803,https://google.com,1200-5000,USA,Talent,https://www.talent.com/jobs?q=Security+Engineer&location=London,09/23/2025,"Los Angeles, CA",Lisa Anderson,Product Manager,,lisa.anderson@google3803.com
Security Engineer,Google 3803,https://google.com,1200-5000,USA,Talent,https://www.talent.com/jobs?q=Security+Engineer&location=London,09/23/2025,"Los Angeles, CA",Matthew Smith,VP Engineering,,matthew.smith@google3803.com
Security Engineer,Google 3803,https://google.com,1200-5000,USA,Talent,https://www.talent.com/jobs?q=Security+Engineer&location=London,09/23/2025,"Los Angeles, CA",Jessica Rodriguez,CTO,https://www.linkedin.com/in/jessicarodriguez61,jessica.rodriguez@google3803.com
AI Engineer,Anthropic 6767,https://anthropic.com,11-50,USA,Talent,https://www.talent.com/jobs?q=AI+Engineer&location=London,09/23/2025,"New York, NY",Amanda Smith,Technical Lead,https://www.linkedin.com/in/amandasmith,amanda.smith@anthropic6767.com
AI Engineer,Anthropic 6767,https://anthropic.com,11-50,USA,Talent,https://www.talent.com/jobs?q=AI+Engineer&location=London,09/23/2025,"New York, NY",David Davis,Lead Developer,https://www.linkedin.com/in/david-davis-24,david.davis@anthropic6767.com
Platform Engineer,Canva 3144,https://canva.com,700-1000,USA,Reed,https://www.reed.co.uk/jobs?q=Platform+Engineer&location=London,09/23/2025,"Chicago, IL",Mark Smith,Head of Engineering,https://www.linkedin.com/in/marksmith80,mark.smith@canva3144.com
Platform Engineer,Canva 3144,https://canva.com,700-1000,USA,Reed,https://www.reed.co.uk/jobs?q=Platform+Engineer&location=London,09/23/2025,"Chicago, IL",Sarah Anderson,CTO,https://www.linkedin.com/in/sarah-anderson-29,sarah.anderson@canva3144.com
Site Reliability Engineer,Trello 7113,https://trello.com,6000+,USA,Reed,https://www.reed.co.uk/jobs?q=Site+Reliability+Engineer&location=London,09/23/2025,"Los Angeles, CA",Daniel Davis,Product Manager,https://www.linkedin.com/in/danieldavis,daniel.davis@trello7113.com
Site Reliability Engineer,Trello 7113,https://trello.com,6000+,USA,Reed,https://www.reed.co.uk/jobs?q=Site+Reliability+Engineer&location=London,09/23/2025,"Los Angeles, CA",James Smith,Senior Developer,https://www.linkedin.com/in/jamessmith41,james.smith@trello7113.com
Site Reliability Engineer,Trello 7113,https://trello.com,6000+,USA,Reed,https://www.reed.co.uk/jobs?q=Site+Reliability+Engineer&location=London,09/23/2025,"Los Angeles, CA",Lisa Johnson,Engineering Manager,https://www.linkedin.com/in/lisajohnson,lisa.johnson@trello7113.com
Site Reliability Engineer,Bubble 6237,https://bubble.com,1200-5000,USA,Reed,https://www.reed.co.uk/jobs?q=Site+Reliability+Engineer&location=London,09/23/2025,"Chicago, IL",Chris Martinez,Technical Lead,https://www.linkedin.com/in/chrismartinez,chris.martinez@bubble6237.com
Cybersecurity Analyst,GitLab 6939,https://gitlab.com,8000+,USA,Reed,https://www.reed.co.uk/jobs?q=Cybersecurity+Analyst&location=London,09/23/2025,"Chicago, IL",Matthew Thomas,CTO,,matthew.thomas@gitlab6939.com
Cybersecurity Analyst,GitLab 6939,https://gitlab.com,8000+,USA,Reed,https://www.reed.co.uk/jobs?q=Cybersecurity+Analyst&location=London,09/23/2025,"Chicago, IL",James Brown,VP Engineering,https://www.linkedin.com/in/jamesbrown99,james.brown@gitlab6939.com
Cybersecurity Analyst,GitLab 6939,https://gitlab.com,8000+,USA,Reed,https://www.reed.co.uk/jobs?q=Cybersecurity+Analyst&location=London,09/23/2025,"Chicago, IL",Matthew Jones,Technical Lead,https://www.linkedin.com/in/matthewjones,matthew.jones@gitlab6939.com
Site Reliability Engineer,Salesforce 5553,https://salesforce.com,11-50,USA,Reed,https://www.reed.co.uk/jobs?q=Site+Reliability+Engineer&location=London,09/23/2025,"Austin, TX",Matthew Lopez,VP Engineering,https://www.linkedin.com/in/matthewlopez,matthew.lopez@salesforce5553.com
Site Reliability Engineer,Salesforce 5553,https://salesforce.com,11-50,USA,Reed,https://www.reed.co.uk/jobs?q=Site+Reliability+Engineer&location=London,09/23/2025,"Austin, TX",Matthew Williams,Senior Developer,https://www.linkedin.com/in/matthewwilliams,matthew.williams@salesforce5553.com
Site Reliability Engineer,Salesforce 5553,https://salesforce.com,11-50,USA,Reed,https://www.reed.co.uk/jobs?q=Site+Reliability+Engineer&location=London,09/23/2025,"Austin, TX",Jessica Williams,VP Engineering,https://www.linkedin.com/in/jessicawilliams41,jessica.williams@salesforce5553.com
AI Engineer,Figma 8326,https://figma.com,60-200,USA,Reed,https://www.reed.co.uk/jobs?q=AI+Engineer&location=London,09/23/2025,"Los Angeles, CA",Anthony Garcia,Head of Engineering,https://www.linkedin.com/in/anthony-garcia-54,anthony.garcia@figma8326.com
AI Engineer,Figma 8326,https://figma.com,60-200,USA,Reed,https://www.reed.co.uk/jobs?q=AI+Engineer&location=London,09/23/2025,"Los Angeles, CA",Michael Rodriguez,Lead Developer,,michael.rodriguez@figma8326.com
Infrastructure Engineer,Sketch 4016,https://sketch.com,700-1000,USA,Totaljobs,https://www.totaljobs.com/jobs?q=Infrastructure+Engineer&location=London,09/23/2025,"Denver, CO",Maria Williams,Technical Lead,https://www.linkedin.com/in/maria-williams,maria.williams@sketch4016.com
Infrastructure Engineer,Sketch 4016,https://sketch.com,700-1000,USA,Totaljobs,https://www.totaljobs.com/jobs?q=Infrastructure+Engineer&location=London,09/23/2025,"Denver, CO",James Moore,Product Manager,https://www.linkedin.com/in/james.moore,james.moore@sketch4016.com
Product Engineer,Sketch 9814,https://sketch.com,10K+,USA,Totaljobs,https://www.totaljobs.com/jobs?q=Product+Engineer&location=London,09/23/2025,"Los Angeles, CA",Ashley Davis,Chief Technology Officer,,ashley.davis@sketch9814.com
API Developer,Spotify 9762,https://spotify.com,15-50,USA,Totaljobs,https://www.totaljobs.com/jobs?q=API+Developer&location=London,09/23/2025,"San Francisco, CA",Maria Jones,Engineering Manager,https://www.linkedin.com/in/mariajones,maria.jones@spotify9762.com
API Developer,Spotify 9762,https://spotify.com,15-50,USA,Totaljobs,https://www.totaljobs.com/jobs?q=API+Developer&location=London,09/23/2025,"San Francisco, CA",Chris Taylor,Technical Lead,,chris.taylor@spotify9762.com
Full Stack Developer,HubSpot 6069,https://hubspot.com,50K+,USA,Adzuna,https://www.adzuna.com/search?q=Full+Stack+Developer&where=London,09/23/2025,"Boston, MA",Jessica Miller,Technical Director,,jessica.miller@hubspot6069.com
Full Stack Developer,HubSpot 6069,https://hubspot.com,50K+,USA,Adzuna,https://www.adzuna.com/search?q=Full+Stack+Developer&where=London,09/23/2025,"Boston, MA",Robert Moore,Director of Engineering,https://www.linkedin.com/in/robertmoore,robert.moore@hubspot6069.com
Full Stack Developer,HubSpot 6069,https://hubspot.com,50K+,USA,Adzuna,https://www.adzuna.com/search?q=Full+Stack+Developer&where=London,09/23/2025,"Boston, MA",Anna Hernandez,VP Engineering,https://www.linkedin.com/in/anna-hernandez-19,anna.hernandez@hubspot6069.com
Full Stack Developer,Palantir 2340,https://palantir.com,300-500,USA,Adzuna,https://www.adzuna.com/search?q=Full+Stack+Developer&where=London,09/23/2025,"Seattle, WA",Jessica Moore,CTO,https://www.linkedin.com/in/jessica-moore,jessica.moore@palantir2340.com
Full Stack Developer,Palantir 2340,https://palantir.com,300-500,USA,Adzuna,https://www.adzuna.com/search?q=Full+Stack+Developer&where=London,09/23/2025,"Seattle, WA",Stephanie Brown,VP Engineering,https://www.linkedin.com/in/stephanie-brown,stephanie.brown@palantir2340.com
Solutions Architect,Vercel 5852,https://vercel.com,60-200,USA,Adzuna,https://www.adzuna.com/search?q=Solutions+Architect&where=London,09/23/2025,"Los Angeles, CA",Robert Thomas,Technical Lead,https://www.linkedin.com/in/robert-thomas-25,robert.thomas@vercel5852.com
Solutions Architect,Vercel 5852,https://vercel.com,60-200,USA,Adzuna,https://www.adzuna.com/search?q=Solutions+Architect&where=London,09/23/2025,"Los Angeles, CA",Robert Jones,CTO,https://www.linkedin.com/in/robert-jones,robert.jones@vercel5852.com
Solutions Architect,Make 3746,https://make.com,5000+,USA,Adzuna,https://www.adzuna.com/search?q=Solutions+Architect&where=London,09/23/2025,"San Francisco, CA",Robert Hernandez,Lead Developer,https://www.linkedin.com/in/robert.hernandez,robert.hernandez@make3746.com
Solutions Architect,Make 3746,https://make.com,5000+,USA,Adzuna,https://www.adzuna.com/search?q=Solutions+Architect&where=London,09/23/2025,"San Francisco, CA",Jessica Smith,Senior Developer,https://www.linkedin.com/in/jessica-smith-29,jessica.smith@make3746.com
Data Scientist,PayPal 2020,https://paypal.com,2-10,USA,Adzuna,https://www.adzuna.com/search?q=Data+Scientist&where=London,09/23/2025,"San Francisco, CA",David Garcia,Product Manager,https://www.linkedin.com/in/davidgarcia,david.garcia@paypal2020.com
Data Scientist,PayPal 2020,https://paypal.com,2-10,USA,Adzuna,https://www.adzuna.com/search?q=Data+Scientist&where=London,09/23/2025,"San Francisco, CA",Robert Martin,Head of Engineering,,robert.martin@paypal2020.com
Data Scientist,PayPal 2020,https://paypal.com,2-10,USA,Adzuna,https://www.adzuna.com/search?q=Data+Scientist&where=London,09/23/2025,"San Francisco, CA",John Davis,CTO,https://www.linkedin.com/in/john-davis,john.davis@paypal2020.com
QA Engineer,Zoom 8366,https://zoom.com,6000+,USA,Adzuna,https://www.adzuna.com/search?q=QA+Engineer&where=London,09/23/2025,"San Francisco, CA",Sarah White,Technical Lead,https://www.linkedin.com/in/sarah-white,sarah.white@zoom8366.com
Blockchain Developer,PlanetScale 3581,https://planetscale.com,5000+,USA,Adzuna,https://www.adzuna.com/search?q=Blockchain+Developer&where=London,09/23/2025,"Los Angeles, CA",Stephanie Miller,Product Manager,https://www.linkedin.com/in/stephaniemiller,stephanie.miller@planetscale3581.com
Blockchain Developer,PlanetScale 3581,https://planetscale.com,5000+,USA,Adzuna,https://www.adzuna.com/search?q=Blockchain+Developer&where=London,09/23/2025,"Los Angeles, CA",Anna Jackson,CTO,https://www.linkedin.com/in/annajackson80,anna.jackson@planetscale3581.com
Solutions Architect,Intercom 1734,https://intercom.com,8000+,USA,CV-Library,https://www.cv-library.co.uk/jobs?q=Solutions+Architect&location=London,09/23/2025,"New York, NY",Maria White,CTO,https://www.linkedin.com/in/mariawhite,maria.white@intercom1734.com
Data Engineer,Loom 5530,https://loom.com,300-500,USA,CV-Library,https://www.cv-library.co.uk/jobs?q=Data+Engineer&location=London,09/23/2025,"Seattle, WA",Emily Johnson,Head of Engineering,https://www.linkedin.com/in/emilyjohnson96,emily.johnson@loom5530.com
Data Engineer,Loom 5530,https://loom.com,300-500,USA,CV-Library,https://www.cv-library.co.uk/jobs?q=Data+Engineer&location=London,09/23/2025,"Seattle, WA",Sarah Williams,Engineering Manager,https://www.linkedin.com/in/sarah.williams,sarah.williams@loom5530.com
Data Engineer,Loom 5530,https://loom.com,300-500,USA,CV-Library,https://www.cv-library.co.uk/jobs?q=Data+Engineer&location=London,09/23/2025,"Seattle, WA",Stephanie Lopez,VP Engineering,https://www.linkedin.com/in/stephanielopez,stephanie.lopez@loom5530.com
Platform Engineer,Airbnb 1785,https://airbnb.com,1500-5000,USA,CV-Library,https://www.cv-library.co.uk/jobs?q=Platform+Engineer&location=London,09/23/2025,"Boston, MA",Mark Hernandez,Engineering Manager,https://www.linkedin.com/in/markhernandez62,mark.hernandez@airbnb1785.com
DevOps Engineer,PostHog 7882,https://posthog.com,80-200,USA,CV-Library,https://www.cv-library.co.uk/jobs?q=DevOps+Engineer&location=London,09/23/2025,"New York, NY",Daniel White,VP Engineering,https://www.linkedin.com/in/daniel-white,daniel.white@posthog7882.com
Data Scientist,Anthropic 6538,https://anthropic.com,1200-5000,USA,CV-Library,https://www.cv-library.co.uk/jobs?q=Data+Scientist&location=London,09/23/2025,"Austin, TX",Jennifer Davis,Engineering Manager,https://www.linkedin.com/in/jenniferdavis35,jennifer.davis@anthropic6538.com
Data Scientist,Anthropic 6538,https://anthropic.com,1200-5000,USA,CV-Library,https://www.cv-library.co.uk/jobs?q=Data+Scientist&location=London,09/23/2025,"Austin, TX",Chris Johnson,Engineering Manager,https://www.linkedin.com/in/chris-johnson-94,chris.johnson@anthropic6538.com
Data Scientist,Anthropic 6538,https://anthropic.com,1200-5000,USA,CV-Library,https://www.cv-library.co.uk/jobs?q=Data+Scientist&location=London,09/23/2025,"Austin, TX",Maria Martin,Product Manager,https://www.linkedin.com/in/mariamartin,maria.martin@anthropic6538.com
Technical Lead,Calendly 4227,https://calendly.com,20-50,USA,CV-Library,https://www.cv-library.co.uk/jobs?q=Technical+Lead&location=London,09/23/2025,"Seattle, WA",Emily White,VP Engineering,https://www.linkedin.com/in/emily-white,emily.white@calendly4227.com
Technical Lead,Calendly 4227,https://calendly.com,20-50,USA,CV-Library,https://www.cv-library.co.uk/jobs?q=Technical+Lead&location=London,09/23/2025,"Seattle, WA",James Johnson,Lead Developer,https://www.linkedin.com/in/jamesjohnson29,james.johnson@calendly4227.com
