Job_Title,Company,Company_URL,Company_Size,Market (USA/UK),Source_Job-Portal,Job_Link,Posted_Date,Location,All Decision_Maker_Name,All Decision_Maker_Title,All Decision_Maker_LinkedIn,All Decision_Maker_Email
Financial Analyst,Snowflake 2368,https://snowflake.com,80-200,UK,Jooble,https://jooble.org/jobs?q=Financial+Analyst&location=London,09/24/2025,"Manchester, UK",Chris Williams,VP Engineering,https://www.linkedin.com/in/chriswilliams60,chris.williams@snowflake2368.com
Financial Analyst,Snowflake 2368,https://snowflake.com,80-200,UK,Jooble,https://jooble.org/jobs?q=Financial+Analyst&location=London,09/24/2025,"Manchester, UK",Sarah Johnson,Engineering Manager,https://www.linkedin.com/in/sarah-johnson,sarah.johnson@snowflake2368.com
Content Writer,Airbnb 9749,https://airbnb.com,10K+,UK,Jooble,https://jooble.org/jobs?q=Content+Writer&location=London,09/24/2025,"Leeds, UK",Daniel Hernandez,VP Engineering,https://www.linkedin.com/in/daniel-hernandez,daniel.hernandez@airbnb9749.com
Content Writer,Airbnb 9749,https://airbnb.com,10K+,UK,Jooble,https://jooble.org/jobs?q=Content+Writer&location=London,09/24/2025,"Leeds, UK",Amanda Lopez,CTO,https://www.linkedin.com/in/amanda-lopez-823,amanda.lopez@airbnb9749.com
Digital Marketing Specialist,Snowflake 9611,https://snowflake.com,300-500,UK,Escape The City,https://www.escapethecity.org/jobs?q=Digital+Marketing+Specialist&location=London,09/24/2025,"Edinburgh, UK",Anthony Garcia,Lead Developer,https://www.linkedin.com/in/anthonygarcia,anthony.garcia@snowflake9611.com
Digital Marketing Specialist,Snowflake 9611,https://snowflake.com,300-500,UK,Escape The City,https://www.escapethecity.org/jobs?q=Digital+Marketing+Specialist&location=London,09/24/2025,"Edinburgh, UK",James Miller,Product Manager,https://www.linkedin.com/in/james.miller,james.miller@snowflake9611.com
Digital Marketing Specialist,Snowflake 9611,https://snowflake.com,300-500,UK,Escape The City,https://www.escapethecity.org/jobs?q=Digital+Marketing+Specialist&location=London,09/24/2025,"Edinburgh, UK",Ashley Garcia,Engineering Manager,https://www.linkedin.com/in/ashleygarcia,ashley.garcia@snowflake9611.com
Customer Success Manager,Elastic 8639,https://elastic.com,300-500,UK,Escape The City,https://www.escapethecity.org/jobs?q=Customer+Success+Manager&location=London,09/24/2025,"London, UK",David Martin,Head of Engineering,https://www.linkedin.com/in/david.martin,david.martin@elastic8639.com
Customer Success Manager,Elastic 8639,https://elastic.com,300-500,UK,Escape The City,https://www.escapethecity.org/jobs?q=Customer+Success+Manager&location=London,09/24/2025,"London, UK",David Miller,Senior Developer,https://www.linkedin.com/in/davidmiller773,david.miller@elastic8639.com
Customer Success Manager,Elastic 8639,https://elastic.com,300-500,UK,Escape The City,https://www.escapethecity.org/jobs?q=Customer+Success+Manager&location=London,09/24/2025,"London, UK",John Moore,VP Engineering,https://www.linkedin.com/in/johnmoore45,john.moore@elastic8639.com
Product Manager,Supabase 2479,https://supabase.com,1-10,UK,Escape The City,https://www.escapethecity.org/jobs?q=Product+Manager&location=London,09/24/2025,"Manchester, UK",Sarah Williams,Senior Developer,https://www.linkedin.com/in/sarah-williams,sarah.williams@supabase2479.com
Event Coordinator,Vercel 2711,https://vercel.com,201-500,UK,Escape The City,https://www.escapethecity.org/jobs?q=Event+Coordinator&location=London,09/24/2025,"Glasgow, UK",Maria Hernandez,Technical Lead,https://www.linkedin.com/in/mariahernandez,maria.hernandez@vercel2711.com
Event Coordinator,Vercel 2711,https://vercel.com,201-500,UK,Escape The City,https://www.escapethecity.org/jobs?q=Event+Coordinator&location=London,09/24/2025,"Glasgow, UK",Stephanie Davis,Product Manager,https://www.linkedin.com/in/stephaniedavis73,stephanie.davis@vercel2711.com
Event Coordinator,Vercel 2711,https://vercel.com,201-500,UK,Escape The City,https://www.escapethecity.org/jobs?q=Event+Coordinator&location=London,09/24/2025,"Glasgow, UK",David Martin,Product Manager,https://www.linkedin.com/in/davidmartin97,david.martin@vercel2711.com
Brand Manager,Twilio 6576,https://twilio.com,1001-5000,UK,Escape The City,https://www.escapethecity.org/jobs?q=Brand+Manager&location=London,09/24/2025,"Cambridge, UK",Amanda Martin,Product Manager,https://www.linkedin.com/in/amandamartin72,amanda.martin@twilio6576.com
Brand Manager,Twilio 6576,https://twilio.com,1001-5000,UK,Escape The City,https://www.escapethecity.org/jobs?q=Brand+Manager&location=London,09/24/2025,"Cambridge, UK",Lisa Jones,Engineering Manager,https://www.linkedin.com/in/lisajones,lisa.jones@twilio6576.com
Brand Manager,Twilio 6576,https://twilio.com,1001-5000,UK,Escape The City,https://www.escapethecity.org/jobs?q=Brand+Manager&location=London,09/24/2025,"Cambridge, UK",Matthew Thompson,Senior Developer,https://www.linkedin.com/in/matthew-thompson-748,matthew.thompson@twilio6576.com
UX Designer,Confluent 7403,https://confluent.com,1500-5000,UK,Escape The City,https://www.escapethecity.org/jobs?q=UX+Designer&location=London,09/24/2025,"Edinburgh, UK",Lisa Davis,VP Engineering,https://www.linkedin.com/in/lisa-davis-197,lisa.davis@confluent7403.com
UX Designer,Confluent 7403,https://confluent.com,1500-5000,UK,Escape The City,https://www.escapethecity.org/jobs?q=UX+Designer&location=London,09/24/2025,"Edinburgh, UK",Robert Jackson,Head of Engineering,https://www.linkedin.com/in/robert.jackson,robert.jackson@confluent7403.com
UX Designer,Confluent 7403,https://confluent.com,1500-5000,UK,Escape The City,https://www.escapethecity.org/jobs?q=UX+Designer&location=London,09/24/2025,"Edinburgh, UK",James Johnson,Engineering Manager,https://www.linkedin.com/in/jamesjohnson58,james.johnson@confluent7403.com
Operations Manager,Notion 5423,https://notion.com,80-200,UK,Escape The City,https://www.escapethecity.org/jobs?q=Operations+Manager&location=London,09/24/2025,"London, UK",Daniel Martin,Engineering Manager,https://www.linkedin.com/in/danielmartin,daniel.martin@notion5423.com
Operations Manager,Notion 5423,https://notion.com,80-200,UK,Escape The City,https://www.escapethecity.org/jobs?q=Operations+Manager&location=London,09/24/2025,"London, UK",Anna Anderson,Senior Developer,https://www.linkedin.com/in/anna-anderson-76,anna.anderson@notion5423.com
Account Manager,Netflix 1315,https://netflix.com,6000+,UK,Escape The City,https://www.escapethecity.org/jobs?q=Account+Manager&location=London,09/24/2025,"Glasgow, UK",Jennifer Jones,Head of Engineering,https://www.linkedin.com/in/jenniferjones525,jennifer.jones@netflix1315.com
Training Specialist,Intercom 3801,https://intercom.com,6000+,UK,Escape The City,https://www.escapethecity.org/jobs?q=Training+Specialist&location=London,09/24/2025,"Manchester, UK",Jessica Thompson,Lead Developer,https://www.linkedin.com/in/jessicathompson349,jessica.thompson@intercom3801.com
Training Specialist,Intercom 3801,https://intercom.com,6000+,UK,Escape The City,https://www.escapethecity.org/jobs?q=Training+Specialist&location=London,09/24/2025,"Manchester, UK",Chris Miller,VP Engineering,https://www.linkedin.com/in/chrismiller22,chris.miller@intercom3801.com
Business Development,Slack 5813,https://slack.com,201-500,UK,Dice,https://www.dice.com/jobs?q=Business+Development&location=London%2C+UK,09/24/2025,"Bristol, UK",Lisa Johnson,Product Manager,https://www.linkedin.com/in/lisa-johnson-75,lisa.johnson@slack5813.com
Business Development,Slack 5813,https://slack.com,201-500,UK,Dice,https://www.dice.com/jobs?q=Business+Development&location=London%2C+UK,09/24/2025,"Bristol, UK",Lisa Rodriguez,Technical Lead,https://www.linkedin.com/in/lisa.rodriguez,lisa.rodriguez@slack5813.com
Business Analyst,Figma 2329,https://figma.com,8000+,UK,Dice,https://www.dice.com/jobs?q=Business+Analyst&location=London%2C+UK,09/24/2025,"Birmingham, UK",Maria Hernandez,VP Engineering,https://www.linkedin.com/in/mariahernandez,maria.hernandez@figma2329.com
Business Analyst,Figma 2329,https://figma.com,8000+,UK,Dice,https://www.dice.com/jobs?q=Business+Analyst&location=London%2C+UK,09/24/2025,"Birmingham, UK",James Thompson,Technical Lead,https://www.linkedin.com/in/james-thompson,james.thompson@figma2329.com
Social Media Manager,Slack 6045,https://slack.com,600-1000,UK,Dice,https://www.dice.com/jobs?q=Social+Media+Manager&location=London%2C+UK,09/24/2025,"Edinburgh, UK",Maria White,Engineering Manager,https://www.linkedin.com/in/maria-white-969,maria.white@slack6045.com
Social Media Manager,Slack 6045,https://slack.com,600-1000,UK,Dice,https://www.dice.com/jobs?q=Social+Media+Manager&location=London%2C+UK,09/24/2025,"Edinburgh, UK",Michael Smith,VP Engineering,https://www.linkedin.com/in/michaelsmith70,michael.smith@slack6045.com
Social Media Manager,Slack 6045,https://slack.com,600-1000,UK,Dice,https://www.dice.com/jobs?q=Social+Media+Manager&location=London%2C+UK,09/24/2025,"Edinburgh, UK",Robert Martin,Product Manager,https://www.linkedin.com/in/robertmartin546,robert.martin@slack6045.com
Business Development,Sketch 1954,https://sketch.com,300-500,UK,CareerBuilder,https://www.careerbuilder.com/jobs?keywords=Business+Development&location=London%2C+UK,09/24/2025,"Birmingham, UK",Michael Garcia,Engineering Manager,https://www.linkedin.com/in/michaelgarcia,michael.garcia@sketch1954.com
Business Development,Sketch 1954,https://sketch.com,300-500,UK,CareerBuilder,https://www.careerbuilder.com/jobs?keywords=Business+Development&location=London%2C+UK,09/24/2025,"Birmingham, UK",Michael Martinez,VP Engineering,https://www.linkedin.com/in/michael-martinez-821,michael.martinez@sketch1954.com
Social Media Manager,Figma 7109,https://figma.com,1500-5000,UK,CareerBuilder,https://www.careerbuilder.com/jobs?keywords=Social+Media+Manager&location=London%2C+UK,09/24/2025,"Cambridge, UK",Michael Brown,Technical Lead,https://www.linkedin.com/in/michael-brown-28,michael.brown@figma7109.com
Training Specialist,Snowflake 1697,https://snowflake.com,600-1000,UK,CareerBuilder,https://www.careerbuilder.com/jobs?keywords=Training+Specialist&location=London%2C+UK,09/24/2025,"Bristol, UK",Daniel Hernandez,Product Manager,https://www.linkedin.com/in/danielhernandez,daniel.hernandez@snowflake1697.com
Training Specialist,Snowflake 1697,https://snowflake.com,600-1000,UK,CareerBuilder,https://www.careerbuilder.com/jobs?keywords=Training+Specialist&location=London%2C+UK,09/24/2025,"Bristol, UK",Amanda Smith,Senior Developer,https://www.linkedin.com/in/amanda.smith,amanda.smith@snowflake1697.com
Training Specialist,Snowflake 1697,https://snowflake.com,600-1000,UK,CareerBuilder,https://www.careerbuilder.com/jobs?keywords=Training+Specialist&location=London%2C+UK,09/24/2025,"Bristol, UK",Jessica Taylor,Lead Developer,https://www.linkedin.com/in/jessica-taylor,jessica.taylor@snowflake1697.com
Event Coordinator,Zapier 3956,https://zapier.com,50K+,UK,CareerBuilder,https://www.careerbuilder.com/jobs?keywords=Event+Coordinator&location=London%2C+UK,09/24/2025,"Bristol, UK",Ashley Jackson,Director of Engineering,https://www.linkedin.com/in/ashley-jackson-826,ashley.jackson@zapier3956.com
Event Coordinator,Zapier 3956,https://zapier.com,50K+,UK,CareerBuilder,https://www.careerbuilder.com/jobs?keywords=Event+Coordinator&location=London%2C+UK,09/24/2025,"Bristol, UK",Jessica Lopez,VP Engineering,https://www.linkedin.com/in/jessica-lopez,jessica.lopez@zapier3956.com
Event Coordinator,Zapier 3956,https://zapier.com,50K+,UK,CareerBuilder,https://www.careerbuilder.com/jobs?keywords=Event+Coordinator&location=London%2C+UK,09/24/2025,"Bristol, UK",Chris Martin,VP Engineering,https://www.linkedin.com/in/chris-martin-89,chris.martin@zapier3956.com
Recruiter,Webflow 8059,https://webflow.com,15-50,UK,CareerBuilder,https://www.careerbuilder.com/jobs?keywords=Recruiter&location=London%2C+UK,09/24/2025,"Edinburgh, UK",John Moore,Technical Lead,https://www.linkedin.com/in/johnmoore514,john.moore@webflow8059.com
Marketing Manager,Sentry 3900,https://sentry.com,100K+,UK,CareerBuilder,https://www.careerbuilder.com/jobs?keywords=Marketing+Manager&location=London%2C+UK,09/24/2025,"Bristol, UK",Matthew Thomas,Technical Director,https://www.linkedin.com/in/matthew.thomas,matthew.thomas@sentry3900.com
Marketing Manager,Sentry 3900,https://sentry.com,100K+,UK,CareerBuilder,https://www.careerbuilder.com/jobs?keywords=Marketing+Manager&location=London%2C+UK,09/24/2025,"Bristol, UK",Jessica Johnson,VP Product,https://www.linkedin.com/in/jessica.johnson,jessica.johnson@sentry3900.com
Training Specialist,PostHog 1576,https://posthog.com,5-15,UK,CareerBuilder,https://www.careerbuilder.com/jobs?keywords=Training+Specialist&location=London%2C+UK,09/24/2025,"Leeds, UK",James Garcia,Product Manager,https://www.linkedin.com/in/james-garcia-836,james.garcia@posthog1576.com
Training Specialist,PostHog 1576,https://posthog.com,5-15,UK,CareerBuilder,https://www.careerbuilder.com/jobs?keywords=Training+Specialist&location=London%2C+UK,09/24/2025,"Leeds, UK",Stephanie Moore,VP Engineering,https://www.linkedin.com/in/stephanie-moore-621,stephanie.moore@posthog1576.com
Training Specialist,PostHog 1576,https://posthog.com,5-15,UK,CareerBuilder,https://www.careerbuilder.com/jobs?keywords=Training+Specialist&location=London%2C+UK,09/24/2025,"Leeds, UK",Daniel Smith,Senior Developer,https://www.linkedin.com/in/danielsmith,daniel.smith@posthog1576.com
Training Specialist,Confluent 1605,https://confluent.com,501-1000,UK,SEOJobs.com,https://www.seojobs.com/jobs?q=Training+Specialist&location=London,09/24/2025,"Bristol, UK",Maria Lopez,Lead Developer,https://www.linkedin.com/in/maria-lopez-90,maria.lopez@confluent1605.com
HR Specialist,Google 6316,https://google.com,8000+,UK,SEOJobs.com,https://www.seojobs.com/jobs?q=HR+Specialist&location=London,09/24/2025,"Glasgow, UK",John Moore,Engineering Manager,https://www.linkedin.com/in/john-moore,john.moore@google6316.com
HR Specialist,Google 6316,https://google.com,8000+,UK,SEOJobs.com,https://www.seojobs.com/jobs?q=HR+Specialist&location=London,09/24/2025,"Glasgow, UK",Mark Smith,Senior Developer,https://www.linkedin.com/in/marksmith984,mark.smith@google6316.com
Customer Success Manager,IBM 9042,https://ibm.com,11-50,UK,SEOJobs.com,https://www.seojobs.com/jobs?q=Customer+Success+Manager&location=London,09/24/2025,"Glasgow, UK",Emily Anderson,Engineering Manager,https://www.linkedin.com/in/emilyanderson669,emily.anderson@ibm9042.com
Customer Success Manager,IBM 9042,https://ibm.com,11-50,UK,SEOJobs.com,https://www.seojobs.com/jobs?q=Customer+Success+Manager&location=London,09/24/2025,"Glasgow, UK",Daniel Miller,Lead Developer,https://www.linkedin.com/in/daniel-miller,daniel.miller@ibm9042.com
Customer Success Manager,IBM 9042,https://ibm.com,11-50,UK,SEOJobs.com,https://www.seojobs.com/jobs?q=Customer+Success+Manager&location=London,09/24/2025,"Glasgow, UK",Mark Williams,CTO,https://www.linkedin.com/in/mark-williams-70,mark.williams@ibm9042.com
Event Coordinator,Stripe 5836,https://stripe.com,80-200,UK,SEOJobs.com,https://www.seojobs.com/jobs?q=Event+Coordinator&location=London,09/24/2025,"Glasgow, UK",Amanda White,Lead Developer,https://www.linkedin.com/in/amanda-white,amanda.white@stripe5836.com
Event Coordinator,Stripe 5836,https://stripe.com,80-200,UK,SEOJobs.com,https://www.seojobs.com/jobs?q=Event+Coordinator&location=London,09/24/2025,"Glasgow, UK",Michael White,Senior Developer,https://www.linkedin.com/in/michael-white-54,michael.white@stripe5836.com
Financial Analyst,Miro 8883,https://miro.com,300-500,UK,SEOJobs.com,https://www.seojobs.com/jobs?q=Financial+Analyst&location=London,09/24/2025,"Manchester, UK",Chris Miller,Senior Developer,https://www.linkedin.com/in/chris-miller-407,chris.miller@miro8883.com
Financial Analyst,Miro 8883,https://miro.com,300-500,UK,SEOJobs.com,https://www.seojobs.com/jobs?q=Financial+Analyst&location=London,09/24/2025,"Manchester, UK",Matthew Jackson,Lead Developer,https://www.linkedin.com/in/matthew.jackson,matthew.jackson@miro8883.com
Business Analyst,SpaceX 8663,https://spacex.com,501-1000,UK,Jora,https://au.jora.com/jobs?q=Business+Analyst&location=London,09/24/2025,"London, UK",Emily Brown,CTO,https://www.linkedin.com/in/emily.brown,emily.brown@spacex8663.com
Business Analyst,SpaceX 8663,https://spacex.com,501-1000,UK,Jora,https://au.jora.com/jobs?q=Business+Analyst&location=London,09/24/2025,"London, UK",Matthew Jackson,Technical Lead,https://www.linkedin.com/in/matthew-jackson-36,matthew.jackson@spacex8663.com
Business Analyst,SpaceX 8663,https://spacex.com,501-1000,UK,Jora,https://au.jora.com/jobs?q=Business+Analyst&location=London,09/24/2025,"London, UK",Daniel Smith,VP Engineering,https://www.linkedin.com/in/danielsmith,daniel.smith@spacex8663.com
Training Specialist,Trello 5002,https://trello.com,600-1000,UK,Jora,https://au.jora.com/jobs?q=Training+Specialist&location=London,09/24/2025,"Cambridge, UK",Jennifer Jackson,CTO,https://www.linkedin.com/in/jenniferjackson190,jennifer.jackson@trello5002.com
Training Specialist,Trello 5002,https://trello.com,600-1000,UK,Jora,https://au.jora.com/jobs?q=Training+Specialist&location=London,09/24/2025,"Cambridge, UK",David Miller,CTO,https://www.linkedin.com/in/david-miller,david.miller@trello5002.com
Business Development,GitHub 2127,https://github.com,100K+,UK,Jora,https://au.jora.com/jobs?q=Business+Development&location=London,09/24/2025,"Manchester, UK",Robert Anderson,Director of Engineering,https://www.linkedin.com/in/robert-anderson-32,robert.anderson@github2127.com
Business Development,GitHub 2127,https://github.com,100K+,UK,Jora,https://au.jora.com/jobs?q=Business+Development&location=London,09/24/2025,"Manchester, UK",Sarah Lopez,VP Engineering,https://www.linkedin.com/in/sarahlopez637,sarah.lopez@github2127.com
UI Designer,Anthropic 6009,https://anthropic.com,5000+,UK,Jora,https://au.jora.com/jobs?q=UI+Designer&location=London,09/24/2025,"Manchester, UK",Stephanie Anderson,Technical Lead,https://www.linkedin.com/in/stephanie-anderson-148,stephanie.anderson@anthropic6009.com
Account Manager,Uber 4428,https://uber.com,20-50,UK,Jora,https://au.jora.com/jobs?q=Account+Manager&location=London,09/24/2025,"Birmingham, UK",Maria Rodriguez,Technical Lead,https://www.linkedin.com/in/maria-rodriguez,maria.rodriguez@uber4428.com
Account Manager,Uber 4428,https://uber.com,20-50,UK,Jora,https://au.jora.com/jobs?q=Account+Manager&location=London,09/24/2025,"Birmingham, UK",Emily Martinez,VP Engineering,https://www.linkedin.com/in/emily-martinez,emily.martinez@uber4428.com
UI Designer,Airbnb 7335,https://airbnb.com,250-500,UK,Jora,https://au.jora.com/jobs?q=UI+Designer&location=London,09/24/2025,"Manchester, UK",Robert Martinez,VP Engineering,https://www.linkedin.com/in/robert-martinez-75,robert.martinez@airbnb7335.com
UI Designer,Airbnb 7335,https://airbnb.com,250-500,UK,Jora,https://au.jora.com/jobs?q=UI+Designer&location=London,09/24/2025,"Manchester, UK",Matthew Hernandez,Product Manager,https://www.linkedin.com/in/matthewhernandez,matthew.hernandez@airbnb7335.com
Social Media Manager,Miro 1070,https://miro.com,80-200,UK,Jora,https://au.jora.com/jobs?q=Social+Media+Manager&location=London,09/24/2025,"Bristol, UK",Mark Thomas,Senior Developer,https://www.linkedin.com/in/mark.thomas,mark.thomas@miro1070.com
Social Media Manager,Miro 1070,https://miro.com,80-200,UK,Jora,https://au.jora.com/jobs?q=Social+Media+Manager&location=London,09/24/2025,"Bristol, UK",Lisa Taylor,Engineering Manager,https://www.linkedin.com/in/lisa.taylor,lisa.taylor@miro1070.com
Social Media Manager,Miro 1070,https://miro.com,80-200,UK,Jora,https://au.jora.com/jobs?q=Social+Media+Manager&location=London,09/24/2025,"Bristol, UK",Daniel Jones,VP Engineering,https://www.linkedin.com/in/danieljones274,daniel.jones@miro1070.com
UX Designer,Notion 8304,https://notion.com,2-10,UK,Jora,https://au.jora.com/jobs?q=UX+Designer&location=London,09/24/2025,"Leeds, UK",Jennifer Jackson,VP Engineering,https://www.linkedin.com/in/jennifer-jackson,jennifer.jackson@notion8304.com
UX Designer,Notion 8304,https://notion.com,2-10,UK,Jora,https://au.jora.com/jobs?q=UX+Designer&location=London,09/24/2025,"Leeds, UK",Sarah Martin,Head of Engineering,https://www.linkedin.com/in/sarahmartin99,sarah.martin@notion8304.com
Operations Manager,PayPal 3428,https://paypal.com,201-500,UK,Jobtensor,https://www.jobtensor.com/jobs?q=Operations+Manager&location=London,09/24/2025,"Leeds, UK",Lisa White,Technical Lead,https://www.linkedin.com/in/lisa-white-41,lisa.white@paypal3428.com
Event Coordinator,PlanetScale 5724,https://planetscale.com,1500-5000,UK,Jobtensor,https://www.jobtensor.com/jobs?q=Event+Coordinator&location=London,09/24/2025,"Manchester, UK",Chris Moore,Senior Developer,https://www.linkedin.com/in/chrismoore934,chris.moore@planetscale5724.com
Brand Manager,Anthropic 2726,https://anthropic.com,10K+,UK,Jobtensor,https://www.jobtensor.com/jobs?q=Brand+Manager&location=London,09/24/2025,"Glasgow, UK",Anna Thompson,Head of Product,https://www.linkedin.com/in/anna-thompson-611,anna.thompson@anthropic2726.com
Brand Manager,Anthropic 2726,https://anthropic.com,10K+,UK,Jobtensor,https://www.jobtensor.com/jobs?q=Brand+Manager&location=London,09/24/2025,"Glasgow, UK",Sarah Lopez,Chief Technology Officer,https://www.linkedin.com/in/sarah.lopez,sarah.lopez@anthropic2726.com
Marketing Manager,PostHog 4726,https://posthog.com,1-10,UK,Jobtensor,https://www.jobtensor.com/jobs?q=Marketing+Manager&location=London,09/24/2025,"Bristol, UK",Lisa Thompson,Product Manager,https://www.linkedin.com/in/lisa.thompson,lisa.thompson@posthog4726.com
Marketing Manager,PostHog 4726,https://posthog.com,1-10,UK,Jobtensor,https://www.jobtensor.com/jobs?q=Marketing+Manager&location=London,09/24/2025,"Bristol, UK",Ashley Hernandez,Lead Developer,https://www.linkedin.com/in/ashleyhernandez128,ashley.hernandez@posthog4726.com
Marketing Manager,PostHog 4726,https://posthog.com,1-10,UK,Jobtensor,https://www.jobtensor.com/jobs?q=Marketing+Manager&location=London,09/24/2025,"Bristol, UK",Anna Martinez,Lead Developer,https://www.linkedin.com/in/annamartinez805,anna.martinez@posthog4726.com
Business Development,Calendly 4298,https://calendly.com,2-10,UK,Jobtensor,https://www.jobtensor.com/jobs?q=Business+Development&location=London,09/24/2025,"Cambridge, UK",Chris Smith,Engineering Manager,https://www.linkedin.com/in/chris-smith-547,chris.smith@calendly4298.com
Financial Analyst,Intercom 1718,https://intercom.com,700-1000,UK,Jobtensor,https://www.jobtensor.com/jobs?q=Financial+Analyst&location=London,09/24/2025,"London, UK",Chris Anderson,VP Engineering,https://www.linkedin.com/in/chris-anderson-16,chris.anderson@intercom1718.com
Financial Analyst,Intercom 1718,https://intercom.com,700-1000,UK,Jobtensor,https://www.jobtensor.com/jobs?q=Financial+Analyst&location=London,09/24/2025,"London, UK",David White,CTO,https://www.linkedin.com/in/davidwhite404,david.white@intercom1718.com
Business Analyst,PlanetScale 4096,https://planetscale.com,20-50,UK,Jobtensor,https://www.jobtensor.com/jobs?q=Business+Analyst&location=London,09/24/2025,"Manchester, UK",Sarah Rodriguez,VP Engineering,https://www.linkedin.com/in/sarah-rodriguez-620,sarah.rodriguez@planetscale4096.com
Business Analyst,PlanetScale 4096,https://planetscale.com,20-50,UK,Jobtensor,https://www.jobtensor.com/jobs?q=Business+Analyst&location=London,09/24/2025,"Manchester, UK",Jessica Jackson,VP Engineering,https://www.linkedin.com/in/jessica-jackson-621,jessica.jackson@planetscale4096.com
Recruiter,Intercom 3677,https://intercom.com,1200-5000,UK,WorkInStartups,https://www.workinstartups.com/jobs?q=Recruiter&location=London,09/24/2025,"Manchester, UK",Jennifer Rodriguez,Head of Engineering,https://www.linkedin.com/in/jennifer-rodriguez,jennifer.rodriguez@intercom3677.com
Recruiter,Intercom 3677,https://intercom.com,1200-5000,UK,WorkInStartups,https://www.workinstartups.com/jobs?q=Recruiter&location=London,09/24/2025,"Manchester, UK",Anna White,CTO,https://www.linkedin.com/in/annawhite,anna.white@intercom3677.com
Content Writer,PlanetScale 7093,https://planetscale.com,2-10,UK,Working Nomads,https://www.workingnomads.com/jobs?q=Content+Writer&location=London,09/24/2025,"Leeds, UK",Jessica Garcia,CTO,https://www.linkedin.com/in/jessicagarcia874,jessica.garcia@planetscale7093.com
Content Writer,PlanetScale 7093,https://planetscale.com,2-10,UK,Working Nomads,https://www.workingnomads.com/jobs?q=Content+Writer&location=London,09/24/2025,"Leeds, UK",Ashley Lopez,CTO,https://www.linkedin.com/in/ashleylopez,ashley.lopez@planetscale7093.com
Financial Analyst,LogRocket 2358,https://logrocket.com,51-200,UK,Working Nomads,https://www.workingnomads.com/jobs?q=Financial+Analyst&location=London,09/24/2025,"Glasgow, UK",David Williams,Senior Developer,https://www.linkedin.com/in/david-williams-84,david.williams@logrocket2358.com
Financial Analyst,LogRocket 2358,https://logrocket.com,51-200,UK,Working Nomads,https://www.workingnomads.com/jobs?q=Financial+Analyst&location=London,09/24/2025,"Glasgow, UK",Chris Anderson,Engineering Manager,https://www.linkedin.com/in/chris-anderson,chris.anderson@logrocket2358.com
Training Specialist,Databricks 7620,https://databricks.com,60-200,UK,Working Nomads,https://www.workingnomads.com/jobs?q=Training+Specialist&location=London,09/24/2025,"Edinburgh, UK",Daniel Anderson,Engineering Manager,https://www.linkedin.com/in/danielanderson34,daniel.anderson@databricks7620.com
Recruiter,Atlassian 8535,https://atlassian.com,600-1000,UK,Working Nomads,https://www.workingnomads.com/jobs?q=Recruiter&location=London,09/24/2025,"Cambridge, UK",James Brown,Product Manager,https://www.linkedin.com/in/james-brown,james.brown@atlassian8535.com
Marketing Manager,Airbnb 1679,https://airbnb.com,5-15,UK,Working Nomads,https://www.workingnomads.com/jobs?q=Marketing+Manager&location=London,09/24/2025,"Edinburgh, UK",Matthew Anderson,Head of Engineering,https://www.linkedin.com/in/matthew-anderson-86,matthew.anderson@airbnb1679.com
Marketing Manager,Airbnb 1679,https://airbnb.com,5-15,UK,Working Nomads,https://www.workingnomads.com/jobs?q=Marketing+Manager&location=London,09/24/2025,"Edinburgh, UK",Jessica Miller,Technical Lead,https://www.linkedin.com/in/jessicamiller76,jessica.miller@airbnb1679.com
HR Specialist,SpaceX 4604,https://spacex.com,1-10,UK,Working Nomads,https://www.workingnomads.com/jobs?q=HR+Specialist&location=London,09/24/2025,"London, UK",Anthony Johnson,Senior Developer,https://www.linkedin.com/in/anthonyjohnson,anthony.johnson@spacex4604.com
HR Specialist,SpaceX 4604,https://spacex.com,1-10,UK,Working Nomads,https://www.workingnomads.com/jobs?q=HR+Specialist&location=London,09/24/2025,"London, UK",Emily Thomas,Product Manager,https://www.linkedin.com/in/emily-thomas-861,emily.thomas@spacex4604.com
HR Specialist,SpaceX 4604,https://spacex.com,1-10,UK,Working Nomads,https://www.workingnomads.com/jobs?q=HR+Specialist&location=London,09/24/2025,"London, UK",Michael White,Product Manager,https://www.linkedin.com/in/michael.white,michael.white@spacex4604.com
Social Media Manager,Palantir 6335,https://palantir.com,51-200,UK,Remote OK,https://remoteok.io/remote-social-media-manager-jobs,09/24/2025,"Leeds, UK",Daniel Taylor,Product Manager,https://www.linkedin.com/in/danieltaylor,daniel.taylor@palantir6335.com
Social Media Manager,Palantir 6335,https://palantir.com,51-200,UK,Remote OK,https://remoteok.io/remote-social-media-manager-jobs,09/24/2025,"Leeds, UK",Matthew Miller,VP Engineering,https://www.linkedin.com/in/matthewmiller,matthew.miller@palantir6335.com
Social Media Manager,Palantir 6335,https://palantir.com,51-200,UK,Remote OK,https://remoteok.io/remote-social-media-manager-jobs,09/24/2025,"Leeds, UK",David Taylor,Product Manager,https://www.linkedin.com/in/david-taylor-42,david.taylor@palantir6335.com
Financial Analyst,Intel 5639,https://intel.com,11-50,UK,Remote OK,https://remoteok.io/remote-financial-analyst-jobs,09/24/2025,"Cambridge, UK",David Brown,Engineering Manager,https://www.linkedin.com/in/davidbrown737,david.brown@intel5639.com
